,dd,country,fatalities,preds_ols,preds_olsx,preds_dols,preds_dolsx
2121,2023-08,Estonia,0.0,0.0,0.0,0.0,0.0
2122,2023-09,Estonia,0.0,0.0,0.0,0.0,0.0
2123,2023-10,Estonia,0.0,0.0,0.0,0.0,0.0
2124,2023-11,Estonia,0.0,0.0,0.0,0.0,0.0
2125,2023-12,Estonia,0.0,0.0,0.0,0.0,0.0
2126,2015-11,Ethiopia,0.0,0.003070542762151445,0.0025442716931938225,0.00610109459845262,0.007221279518412629
2127,2015-12,Ethiopia,0.0,-0.14393981887531385,-0.13030719877335947,-0.05022447923396267,-0.058803938676701195
2128,2016-01,Ethiopia,0.0,-0.07334894037979087,-0.06681946173744543,-0.025537255241811392,-0.02935822155526588
2129,2016-02,Ethiopia,0.0,-0.10702532278132476,-0.09725239770335195,-0.03731464650412209,-0.04332765795768226
2130,2016-03,Ethiopia,0.0,-0.02412961225447209,-0.022340555325736006,-0.008324144935357287,-0.008941352967118815
2131,2016-04,Ethiopia,0.0,0.010194392885552848,0.008677629408745613,0.010359645031893974,0.011595447164370637
2132,2016-05,Ethiopia,0.0,-0.005348552838232032,-0.005368341037057384,0.004923925987750575,0.005148014978639981
2133,2016-06,Ethiopia,0.0018740629685157421,0.00048005180818729704,-0.00010110211988126339,0.006962320629304349,0.00756580204828898
2134,2016-07,Ethiopia,0.0,-0.013120025700124473,-0.012386732963634378,0.0022060664656788735,0.0019206201097488051
2135,2016-08,Ethiopia,0.0,-0.06557746751789845,-0.05979647651454398,-0.016139485308305106,-0.019835784741066287
2136,2016-09,Ethiopia,0.0,-0.034491576070328676,-0.031704535622937985,-0.010717099636223477,-0.01204755786720374
2137,2016-10,Ethiopia,0.0,-0.006643798315214104,-0.006538838574207617,-0.0009781030154665492,-0.0004959085344363179
2138,2016-11,Ethiopia,0.0,0.012784883839516994,0.011018624483046108,0.005816545789712701,0.007563381697726981
2139,2016-12,Ethiopia,0.0,0.016670620270463215,0.014530117094496864,0.012624527966953725,0.014281877241758403
2140,2017-01,Ethiopia,0.0,0.017965865747445287,0.015406006016669554,0.013077504553965676,0.014837950433230662
2141,2017-02,Ethiopia,0.0,0.017965865747445287,0.015406006016669554,0.013077504553965676,0.014837950433230662
2142,2017-03,Ethiopia,0.0,0.01537537479348114,0.01306501094236906,0.012171551379941775,0.013763378402275553
2143,2017-04,Ethiopia,0.0,0.017965865747445287,0.015406006016669554,0.013077504553965676,0.014837950433230662
2144,2017-05,Ethiopia,0.0,0.017965865747445287,0.015406006016669554,0.007628452137760502,0.009731312935631911
2145,2017-06,Ethiopia,0.0,0.01731824300895425,0.014820757248094424,0.007401963844254527,0.009462669927893144
2146,2017-07,Ethiopia,0.0,0.010842015624043884,0.0089682695623432,0.005137080909194777,0.006776239850505364
2147,2017-08,Ethiopia,0.0,0.007603901931588702,0.006042025719467575,0.0027737814464354905,0.004240941588075975
2148,2017-09,Ethiopia,0.0,0.01148963836253492,0.009553518330918304,0.0041327112074713394,0.005852799634508632
2149,2017-10,Ethiopia,0.0,-0.010529534746160325,-0.010344939800635916,-0.003567890771731811,-0.0032810626286098044
2150,2017-11,Ethiopia,0.0,0.0056610337161155915,0.004286279413742183,0.002094316565917565,0.0034350125648596186
2151,2017-12,Ethiopia,0.0,-0.0027580618842678838,-0.0033219545777344317,0.004062699956898844,0.00498590890266698
2152,2018-01,Ethiopia,0.0,0.006308656454606628,0.0057978662135927395,0.002320804859423542,0.0044096859765760665
